Empresa;Ano;Asiento;ItemAsiento;Cuenta;LeyendaItem;Debe;Haber
1;2020;1206;2;80070100;IMPO #411 GS PAGO;1249.60;NULL
1;2020;1206;3;11110288;IMPO #411 GS PAGO;NULL;1512.02
1;2020;1207;1;21424202;IMPO #411 GS PAGO;129.50;NULL
1;2020;1207;2;80070100;IMPO #411 GS PAGO;616.69;NULL
1;2020;1207;3;11110288;IMPO #411 GS PAGO;NULL;746.19
1;2020;1208;1;21424302;IMPO #409 GS PAGO;261.70;NULL
1;2020;1208;2;80070100;IMPO #409 GS PAGO;1246.18;NULL
1;2020;1208;3;11110288;IMPO #409 GS PAGO;NULL;1507.88
1;2020;1209;1;21424202;IMPO #409 GS PAGO;127.24;NULL
1;2020;1209;2;80070100;IMPO #409 GS PAGO;605.90;NULL
1;2020;1209;3;11110288;IMPO #409 GS PAGO;NULL;733.14
1;2020;589;1;11615300;IMP.# 430 DESPACHO;349757.35;NULL
1;2020;589;2;21424302;IMP.# 430 DESPACHO;796315.37;NULL
1;2020;589;3;11513750;IMP.# 430 DESPACHO;758395.27;NULL
1;2020;589;4;11514050;IMP.# 430 DESPACHO;227518.77;NULL
1;2020;589;5;21424302;IMP.# 430 DESPACHO;18142.82;NULL
1;2020;589;6;21428501;IMP.# 430 DESPACHO;227.20;NULL
1;2020;589;7;11513752;IMP.# 430 DESPACHO;796.80;NULL
1;2020;589;8;21122160;IMP.# 430 DESPACHO;NULL;2151153.58
1;2020;1210;1;21424302;IMPO #420 GS PAGO;262.42;NULL
1;2020;1210;2;80070100;IMPO #420 GS PAGO;1249.60;NULL
1;2020;1210;3;11110288;IMPO #420 GS PAGO;NULL;1512.02
1;2020;1211;1;60054400;AGUA Y SANEAMIENTO 604232929;516.37;NULL
1;2020;1211;2;21424302;AGUA Y SANEAMIENTO 604232929;136.97;NULL
1;2020;1211;3;21428501;AGUA Y SANEAMIENTO 604232929;5.07;NULL
1;2020;1211;4;21122100;AGUA Y SANEAMIENTO 604232929;NULL;658.41
1;2020;1211;5;60054400;AGUA Y SANEAMIENTO 604232936;516.37;NULL
1;2020;1211;6;21424302;AGUA Y SANEAMIENTO 604232936;136.97;NULL
1;2020;1211;7;21428501;AGUA Y SANEAMIENTO 604232936;5.07;NULL
1;2020;1211;8;21122100;AGUA Y SANEAMIENTO 604232936;NULL;658.41
1;2020;1211;9;60054400;AGUA Y SANEAMIENTO 604125014;527.08;NULL
1;2020;1211;10;21424302;AGUA Y SANEAMIENTO 604125014;139.81;NULL
1;2020;1211;11;21428501;AGUA Y SANEAMIENTO 604125014;5.18;NULL
1;2020;1211;12;21122100;AGUA Y SANEAMIENTO 604125014;NULL;672.07
1;2020;1211;13;60054400;AGUA Y SANEAMIENTO 604232932;527.08;NULL
1;2020;1211;14;21424302;AGUA Y SANEAMIENTO 604232932;139.81;NULL
1;2020;1211;15;21428501;AGUA Y SANEAMIENTO 604232932;5.18;NULL
1;2020;1211;16;21122100;AGUA Y SANEAMIENTO 604232932;NULL;672.07
1;2020;1211;17;60054400;AGUA Y SANEAMIENTO 604232940;527.08;NULL
1;2020;1211;18;21424302;AGUA Y SANEAMIENTO 604232940;139.81;NULL
1;2020;1211;19;21428501;AGUA Y SANEAMIENTO 604232940;5.18;NULL
1;2020;1211;20;21122100;AGUA Y SANEAMIENTO 604232940;NULL;672.07
1;2020;1281;2;11311500;ZOBERMAN JOSE R.38061;NULL;300000.00
1;2020;1281;3;11110288;LEDATEL SA R.38062;282031.00;NULL
1;2020;1211;21;60054400;AGUA Y SANEAMIENTO 604232938;548.49;NULL
1;2020;1211;22;21424302;AGUA Y SANEAMIENTO 604232938;145.49;NULL
1;2020;1211;23;21428501;AGUA Y SANEAMIENTO 604232938;5.39;NULL
1;2020;1211;24;21122100;AGUA Y SANEAMIENTO 604232938;NULL;699.37
1;2020;1211;25;60054400;AGUA Y SANEAMIENTO 604232930;559.18;NULL
1;2020;1211;26;21424302;AGUA Y SANEAMIENTO 604232930;148.32;NULL
1;2020;1211;27;21428501;AGUA Y SANEAMIENTO 604232930;5.49;NULL
1;2020;1211;28;21122100;AGUA Y SANEAMIENTO 604232930;NULL;712.99
1;2020;1211;29;60054400;AGUA Y SANEAMIENTO 604232934;569.89;NULL
1;2020;1211;30;21424302;AGUA Y SANEAMIENTO 604232934;151.16;NULL
1;2020;1211;31;21428501;AGUA Y SANEAMIENTO 604232934;5.60;NULL
1;2020;1211;32;21122100;AGUA Y SANEAMIENTO 604232934;NULL;726.65
1;2020;1211;33;60054400;AGUA Y SANEAMIENTO 604232941;569.89;NULL
1;2020;1211;34;21424302;AGUA Y SANEAMIENTO 604232941;151.16;NULL
1;2020;1211;35;21428501;AGUA Y SANEAMIENTO 604232941;5.60;NULL
1;2020;1211;36;21122100;AGUA Y SANEAMIENTO 604232941;NULL;726.65
1;2020;1211;37;60054400;AGUA Y SANEAMIENTO 604232928;666.24;NULL
1;2020;1211;38;21424302;AGUA Y SANEAMIENTO 604232928;176.72;NULL
1;2020;1211;39;21428501;AGUA Y SANEAMIENTO 604232928;6.55;NULL
1;2020;1211;40;21122100;AGUA Y SANEAMIENTO 604232928;NULL;849.51
1;2020;1211;41;60054400;AGUA Y SANEAMIENTO 604232935;666.24;NULL
1;2020;1211;42;21424302;AGUA Y SANEAMIENTO 604232935;176.72;NULL
1;2020;1211;43;21428501;AGUA Y SANEAMIENTO 604232935;6.55;NULL
1;2020;1211;44;21122100;AGUA Y SANEAMIENTO 604232935;NULL;849.51
1;2020;1211;45;60054400;AGUA Y SANEAMIENTO 604232942;666.24;NULL
1;2020;1211;46;21424302;AGUA Y SANEAMIENTO 604232942;176.72;NULL
1;2020;1211;47;21428501;AGUA Y SANEAMIENTO 604232942;6.55;NULL
1;2020;1211;48;21122100;AGUA Y SANEAMIENTO 604232942;NULL;849.51
1;2020;1211;49;60054400;AGUA Y SANEAMIENTO 604232939;709.11;NULL
1;2020;1211;50;21424302;AGUA Y SANEAMIENTO 604232939;187.99;NULL
1;2020;1211;51;21428501;AGUA Y SANEAMIENTO 604232939;6.97;NULL
1;2020;1211;52;21122100;AGUA Y SANEAMIENTO 604232939;NULL;904.07
1;2020;1211;53;60054400;AGUA Y SANEAMIENTO 604232931;709.03;NULL
1;2020;1211;54;21424302;AGUA Y SANEAMIENTO 604232931;188.07;NULL
1;2020;1211;55;21428501;AGUA Y SANEAMIENTO 604232931;6.97;NULL
1;2020;1211;56;21122100;AGUA Y SANEAMIENTO 604232931;NULL;904.07
1;2020;1211;57;50044400;AGUA Y SANEAMIENTO 604217959;1046.38;NULL
1;2020;1211;58;21424302;AGUA Y SANEAMIENTO 604217959;277.55;NULL
1;2020;1211;59;21428511;AGUA Y SANEAMIENTO 604217959;16.45;NULL
1;2020;1211;60;21122100;AGUA Y SANEAMIENTO 604217959;NULL;1340.38
1;2020;1211;61;60054400;AGUA Y SANEAMIENTO 604224390;1894.95;NULL
1;2020;1211;62;21424302;AGUA Y SANEAMIENTO 604224390;502.64;NULL
1;2020;1211;63;21428501;AGUA Y SANEAMIENTO 604224390;18.62;NULL
1;2020;1211;64;21122100;AGUA Y SANEAMIENTO 604224390;NULL;2416.21
1;2020;1212;1;21424602;IMPO #425 GS PAGO ;1098.41;NULL
1;2020;1212;2;11513752;IMPO #425 GS PAGO ;156.92;NULL
1;2020;1212;3;80070100;IMPO #425 GS PAGO ;5230.50;NULL
1;2020;1212;4;11110288;IMPO #425 GS PAGO ;NULL;6485.83
1;2020;1213;1;21424602;IMPO #426 GS PAGO ;1757.45;NULL
1;2020;1213;2;11513752;IMPO #426 GS PAGO ;251.06;NULL
1;2020;1213;3;80070100;IMPO #426 GS PAGO ;8368.80;NULL
1;2020;1213;4;11110288;IMPO #426 GS PAGO ;NULL;10377.31
1;2020;1281;4;85085730;LEDATEL SA R.38062;0.75;NULL
1;2020;1281;5;11311500;LEDATEL SA R.38062;NULL;282031.75
1;2020;1303;1;11110320;COBRO CHEQ.RECH. TIKVATEX SA;226839.82;NULL
1;2020;1303;2;11110100;COBRO CHEQ.RECH. TIKVATEX SA;759.01;NULL
1;2020;1303;3;11311810;COBRO CHEQ.RECH. TIKVATEX SA;NULL;141598.83
1;2020;1303;4;11311810;COBRO CHEQ.RECH. TIKVATEX SA;NULL;23000.00
1;2020;1303;5;11311810;COBRO CHEQ.RECH. TIKVATEX SA;NULL;8000.00
1;2020;1303;6;11311810;COBRO CHEQ.RECH. TIKVATEX SA;NULL;20000.00
1;2020;1303;7;11311810;COBRO CHEQ.RECH. TIKVATEX SA;NULL;35000.00
1;2020;1304;1;11110288;COBRO CHEQ.RECH.BALTO SA;250000.00;NULL
1;2020;1282;1;11110320;TIAP SA R.38063;1292915.46;NULL
1;2020;1282;2;11514050;TIAP SA R.38063;21912.60;NULL
1;2020;1282;3;21428511;TIAP SA R.38063;9860.67;NULL
1;2020;1282;4;11110100;TIAP SA R.38063;1023.55;NULL
1;2020;1282;5;11311500;TIAP SA R.38063;NULL;1325712.28
1;2020;1283;1;11110100;DIARBAQUIRLI R.38065;1400.00;NULL
1;2020;1283;2;11110320;DIARBAQUIRLI R.38065;18681.95;NULL
1;2020;1283;3;85085730;DIARBAQUIRLI R.38065;24.58;NULL
1;2020;1283;4;11311500;DIARBAQUIRLI R.38065;NULL;20106.53
1;2020;1284;1;11110100;COBRO CHEQ.RECH. FRANVITEX SA;35194.58;NULL
1;2020;1217;1;50040610;DISTRIBUIDORA HJ F5873;14343.20;NULL
1;2020;1217;2;21424602;DISTRIBUIDORA HJ F5873;1586.84;NULL
1;2020;1217;3;21122100;DISTRIBUIDORA HJ F5873;NULL;15930.04
1;2020;1218;4;70064850;TESYS F12997;3375.00;NULL
1;2020;1218;5;21424402;TESYS F12997;708.75;NULL
1;2020;1218;6;21122100;TESYS F12997;NULL;4083.75
1;2020;1219;1;50044500;LOBOQUIM F66;20000.00;NULL
1;2020;1219;2;21424402;LOBOQUIM F66;4200.00;NULL
1;2020;1219;3;21122120;LOBOQUIM F66;NULL;24200.00
1;2020;1219;4;50044500;LOBOQUIM F65;20000.00;NULL
1;2020;1219;5;21424402;LOBOQUIM F65;4200.00;NULL
1;2020;1219;6;21122120;LOBOQUIM F65;NULL;24200.00
1;2020;823;1;11615300;IMP.# 427 DESPACHO;947080.12;NULL
1;2020;823;2;21424402;IMP.# 427 DESPACHO;1111716.04;NULL
1;2020;823;3;11513750;IMP.# 427 DESPACHO;1058777.18;NULL
1;2020;823;4;11514050;IMP.# 427 DESPACHO;317633.15;NULL
1;2020;823;5;21424402;IMP.# 427 DESPACHO;18751.38;NULL
1;2020;823;6;11513752;IMP.# 427 DESPACHO;834.24;NULL
1;2020;823;7;21428501;IMP.# 427 DESPACHO;380.16;NULL
1;2020;823;8;21428511;IMP.# 427 DESPACHO;236.94;NULL
1;2020;823;9;21122160;IMP.# 427 DESPACHO;NULL;3455409.21
1;2020;798;1;21122200;IMP.# 429 PAGO AL EXTERIOR;118174.18;NULL
1;2020;798;2;80070100;IMP.# 429 PAGO AL EXTERIOR;687.75;NULL
1;2020;798;3;11513752;IMP.# 429 PAGO AL EXTERIOR;98.25;NULL
1;2020;798;4;80070100;IMP.# 429 PAGO AL EXTERIOR;3283.99;NULL
1;2020;1284;2;11311810;COBRO CHEQ.RECH. FRANVITEX SA;NULL;35194.58
1;2020;1304;2;11311810;COBRO CHEQ.RECH.BALTO SA;NULL;150000.00
1;2020;1222;5;11615120;IMP.# 442 INCORP.AL ACTIVO;1809965.46;NULL
1;2020;1222;6;11615300;IMP.# 442 INCORP.AL ACTIVO;NULL;1809965.46
1;2020;807;8;21122160;IMP.# 424 DESPACHO;NULL;3805767.47
1;2020;1223;1;21122200;PAGO IMP.# 442;1391950.00;NULL
1;2020;1223;2;21424502;PAGO IMP.# 442;712.95;NULL
1;2020;1223;3;11513752;PAGO IMP.# 442;101.85;NULL
1;2020;1223;4;80070100;PAGO IMP.# 442;3395.00;NULL
1;2020;1223;5;85085300;PAGO IMP.# 442;4100.00;NULL
1;2020;1223;6;11110287;PAGO IMP.# 442;NULL;1400259.80
1;2020;1224;1;11615300;IMP.# 438 RUIJIANG u$s 524640 ;3669076.00;NULL
1;2020;1224;2;21122200;IMP.# 438 RUIJIANG u$s 524640 ;NULL;3669076.00
1;2020;1225;1;21122160;IMP.# 438 PAGO DESPACHO;2370000.00;NULL
1;2020;1225;2;21122160;IMP.# 438 PAGO DESPACHO;207507.92;NULL
1;2020;1225;3;21122160;IMP.# 438 PAGO DESPACHO;172600.00;NULL
1;2020;1225;4;11110288;IMP.# 438 PAGO DESPACHO;NULL;2370000.00
1;2020;1225;5;11110320;IMP.# 438 PAGO DESPACHO;NULL;207507.92
1;2020;1225;6;11110320;IMP.# 438 PAGO DESPACHO;NULL;172600.00
1;2020;1226;1;11615300;IMP.# 438 DESPACHO;688720.99;NULL
1;2020;1226;2;21424502;IMP.# 438 DESPACHO;898195.30;NULL
1;2020;1226;3;21424502;IMP.# 438 DESPACHO;18616.14;NULL
1;2020;1226;4;11513752;IMP.# 438 DESPACHO;319.65;NULL
1;2020;1226;5;11513750;IMP.# 438 DESPACHO;855425.16;NULL
1;2020;1226;6;11514050;IMP.# 438 DESPACHO;256628.29;NULL
1;2020;1226;7;21122160;IMP.# 438 DESPACHO;NULL;2717905.53
1;2020;1227;1;11615130;IMP.# 438 INCORP.AL ACTIVO;4357796.99;NULL
1;2020;1227;2;11615300;IMP.# 438 INCORP.AL ACTIVO;NULL;4357796.99
1;2020;1228;1;21122200;IMP.# 438 PAGO AL EXTERIOR;3669076.00;NULL
1;2020;1228;2;21424502;IMP.# 438 PAGO AL EXTERIOR;702.77;NULL
1;2020;1228;3;11513752;IMP.# 438 PAGO AL EXTERIOR;100.40;NULL
1;2020;1228;4;80070100;IMP.# 438 PAGO AL EXTERIOR;3346.50;NULL
1;2020;1228;5;85085300;IMP.# 438 PAGO AL EXTERIOR;273.20;NULL
1;2020;1228;6;11110287;IMP.# 438 PAGO AL EXTERIOR;NULL;3673498.87
1;2020;873;18;50040701;GS DAMIAN: DEHEZA 38246;871.57;NULL
1;2020;873;19;21424502;GS DAMIAN: DEHEZA 38246;128.43;NULL
1;2020;873;20;21428501;GS DAMIAN: DEHEZA 38246;8.72;NULL
1;2020;873;21;21428511;GS DAMIAN: DEHEZA 38246;13.95;NULL
1;2020;873;22;21122100;GS DAMIAN: DEHEZA 38246;NULL;1022.67
1;2020;873;23;50040701;GS DAMIAN: DEHEZA 38561;1307.35;NULL
1;2020;873;24;21424502;GS DAMIAN: DEHEZA 38561;192.65;NULL
1;2020;873;25;21428501;GS DAMIAN: DEHEZA 38561;13.07;NULL
1;2020;873;26;21428511;GS DAMIAN: DEHEZA 38561;20.92;NULL
1;2020;873;27;21122100;GS DAMIAN: DEHEZA 38561;NULL;1533.99
1;2020;873;28;50041810;GS DAMIAN: CAM GRAB 47974;1800.00;NULL
1;2020;873;29;21122100;GS DAMIAN: CAM GRAB 47974;NULL;1800.00
1;2020;875;4;21122100;GS JAVIER: TINARI 7397;NULL;2092.41
1;2020;1229;1;21122100;PRECINTOS BERKO NC1226;7172.10;NULL
1;2020;1229;2;50040500;PRECINTOS BERKO NC1226;NULL;5850.00
1;2020;1229;3;21424502;PRECINTOS BERKO NC1226;NULL;1228.50
1;2020;1229;4;21428511;PRECINTOS BERKO NC1226;NULL;93.60
1;2020;1229;5;60054400;AGUAS ARG F4415697;550.22;NULL
1;2020;1229;6;21424502;AGUAS ARG F4415697;146.11;NULL
1;2020;1229;7;21428501;AGUAS ARG F4415697;5.41;NULL
1;2020;1229;8;21122100;AGUAS ARG F4415697;NULL;701.74
1;2020;1230;1;50044400;AGUA Y SANEAMIENTO F4351805;925.97;NULL
1;2020;1230;2;21424502;AGUA Y SANEAMIENTO F4351805;245.62;NULL
1;2020;1230;3;21428511;AGUA Y SANEAMIENTO F4351805;14.56;NULL
1;2020;1230;4;21122100;AGUA Y SANEAMIENTO F4351805;NULL;1186.15
1;2020;1230;5;21122100;AGUA Y SANEAM F4351805 OP8096;1186.15;NULL
1;2020;1230;6;11110100;AGUA Y SANEAM F4351805 OP8096;NULL;1186.15
1;2020;1231;1;50044400;AGUA Y SANEAMIENTO F604445233;925.84;NULL
1;2020;1231;2;21424502;AGUA Y SANEAMIENTO F604445233;245.62;NULL
1;2020;1231;3;21428511;AGUA Y SANEAMIENTO F604445233;14.96;NULL
1;2020;1231;4;21122100;AGUA Y SANEAMIENTO F604445233;NULL;1186.42
1;2020;1232;1;50044460;METROGAS F366665 ;1096.78;NULL
1;2020;1232;2;21424502;METROGAS F366665 ;292.16;NULL
1;2020;1232;3;21428511;METROGAS F366665 ;86.96;NULL
1;2020;1232;4;21122100;METROGAS F366665 ;NULL;1475.90
1;2020;1232;5;21122100;METROGAS F366665 OP8091;1475.90;NULL
1;2020;1232;6;11110288;METROGAS F366665 OP8091 TRANSF;NULL;1475.90
1;2020;1233;1;50044500;LOBOQUIM F67;20000.00;NULL
1;2020;1233;2;21424502;LOBOQUIM F67;4200.00;NULL
1;2020;1233;3;21122120;LOBOQUIM F67;NULL;24200.00
1;2020;1234;5;21428511;TELEFONICA MOV F200309;128.80;NULL
1;2020;1234;7;11513752;TELEFONICA MOV F200309;352.71;NULL
1;2020;1235;1;50044450;CAMUZZI F607582831;31636.78;NULL
1;2020;1235;3;21428511;CAMUZZI F607582831;489.66;NULL
1;2020;1236;1;70062350;TELEFONICA MOV F24735;46015.20;NULL
1;2020;1236;3;21122100;TELEFONICA MOV F24735;NULL;55678.40
1;2020;1237;2;21122100;TECSEHI 42;NULL;11600.00
1;2020;1237;4;21424602;GAMMA F655;9384.48;NULL
1;2020;1237;6;50043100;GIULIANO F58;5485.00;NULL
1;2020;1238;1;60052400;UPS F539083;300.00;NULL
1;2020;1238;3;21122100;UPS F539083;NULL;363.00
1;2020;1238;5;21424602;UPS F539082;285.74;NULL
1;2020;1239;3;21428511;AGUA Y SANEAMIEN F10604538629;14.56;NULL
1;2020;1239;4;21122100;AGUA Y SANEAMIEN F10604538629;NULL;1186.15
1;2020;1241;1;11311810;DICOOP CHEQ.RECH.LAV.M.DEL PLA;9000.00;NULL
1;2020;1241;2;11110288;DICOOP CHEQ.RECH.LAV.M.DEL PLA;NULL;9000.00
1;2020;1242;1;11110100;COBRO CHEQ.RECH. ALCOYANA;4000.00;NULL
1;2020;1242;2;11311810;COBRO CHEQ.RECH. ALCOYANA;NULL;4000.00
1;2020;1243;1;11110288;QUE RECH. FIBRALTEX REDEPOSITA;57536.63;NULL
1;2020;1243;2;11311810;QUE RECH. FIBRALTEX REDEPOSITA;NULL;57536.63
1;2020;1245;1;11311810;CREDICOOP CHEQ.RECH.TIAP SA;88000.00;NULL
1;2020;1245;2;11311810;CREDICOOP CHEQ.RECH.TIAP SA;11000.00;NULL
1;2020;1245;3;11110288;CREDICOOP CHEQ.RECH.TIAP SA;NULL;88000.00
1;2020;1245;4;11110288;CREDICOOP CHEQ.RECH.TIAP SA;NULL;11000.00
1;2020;1246;1;11110288;CHEQ.RECH.VIRASORO REDEPOSITAD;556000.00;NULL
1;2020;1246;2;11311810;CHEQ.RECH.VIRASORO REDEPOSITAD;NULL;556000.00
1;2020;1247;1;11311810;PROC.VIRASORO CHEQ.RECHAZADO;556000.00;NULL
1;2020;1247;2;11110288;PROC.VIRASORO CHEQ.RECHAZADO;NULL;556000.00
1;2020;1248;1;11110320;COBRO CHEQ.RECH. LILTAR;240000.00;NULL
1;2020;1248;2;11311810;COBRO CHEQ.RECH. LILTAR;NULL;50000.00
1;2020;1248;3;11311810;COBRO CHEQ.RECH. LILTAR;NULL;8000.00
1;2020;1248;4;11311810;COBRO CHEQ.RECH. LILTAR;NULL;50000.00
1;2020;1248;5;11311810;COBRO CHEQ.RECH. LILTAR;NULL;25000.00
1;2020;1248;6;11311810;COBRO CHEQ.RECH. LILTAR;NULL;107000.00
1;2020;1249;1;11311810;CREDICOOP CHEQ,.RECH.LILTAR SA;50000.00;NULL
1;2020;1249;2;11311810;CREDICOOP CHEQ,.RECH.LILTAR SA;107000.00;NULL
1;2020;1249;3;11311810;CREDICOOP CHEQ,.RECH.LILTAR SA;8000.00;NULL
1;2020;1249;4;11311810;CREDICOOP CHEQ,.RECH.LILTAR SA;50000.00;NULL
1;2020;1249;5;11311810;CREDICOOP CHEQ,.RECH.LILTAR SA;25000.00;NULL
1;2020;1249;6;11110288;CREDICOOP CHEQ,.RECH.LILTAR SA;NULL;50000.00
1;2020;1249;7;11110288;CREDICOOP CHEQ,.RECH.LILTAR SA;NULL;107000.00
1;2020;1249;8;11110288;CREDICOOP CHEQ,.RECH.LILTAR SA;NULL;50000.00
1;2020;1249;9;11110288;CREDICOOP CHEQ,.RECH.LILTAR SA;NULL;25000.00
1;2020;1249;10;11110288;CREDICOOP CHEQ,.RECH.LILTAR SA;NULL;8000.00
1;2020;1250;1;11311810;CREDICOOP CHEQ.RECH. FIBRALTEX;57536.63;NULL
1;2020;1250;2;11110288;CREDICOOP CHEQ.RECH. FIBRALTEX;NULL;57536.63
1;2020;1251;1;11110320;COBRO CHEQ.RECH. M.SEBASTIAN;30000.00;NULL
1;2020;1251;2;11311810;COBRO CHEQ.RECH. M.SEBASTIAN;NULL;30000.00
1;2020;1252;1;11311810;CHEQ.RECH. GABOR S.A.;50000.00;NULL
1;2020;1252;2;11110288;CHEQ.RECH. GABOR S.A.;NULL;50000.00
1;2020;1253;1;11311810;CREDICOOP CHEQ.RECH.M.SEBASTIA;30000.00;NULL
1;2020;1253;2;11110288;CREDICOOP CHEQ.RECH.M.SEBASTIA;NULL;30000.00
1;2020;1254;1;11311810;CREDICOOP CHEQ.RECH. ALCOYANA;4000.00;NULL
1;2020;1254;2;11110288;CREDICOOP CHEQ.RECH. ALCOYANA;NULL;4000.00
1;2020;1255;1;11311810;CREDICOOP CHEQ.RECH. LEDATEL;25000.00;NULL
1;2020;1255;2;11110288;CREDICOOP CHEQ.RECH. LEDATEL;NULL;25000.00
1;2020;1256;1;11110288;CHEQ.RECH.LEDATEL REDEPOSITADO;25000.00;NULL
1;2020;1256;2;11311810;CHEQ.RECH.LEDATEL REDEPOSITADO;NULL;25000.00
1;2020;1257;1;11311810;CREDICOOP CHEQ.RECH.EL ESPARTA;50000.00;NULL
1;2020;1257;2;11110288;CREDICOOP CHEQ.RECH.EL ESPARTA;NULL;50000.00
1;2020;1258;1;11110320;COBRO CHEQ.RECH. MANGONE;3000.00;NULL
1;2020;1258;2;11110100;COBRO CHEQ.RECH. MANGONE;6336.00;NULL
1;2020;1258;3;11311810;COBRO CHEQ.RECH. MANGONE;NULL;9336.00
1;2020;1259;1;11311810;CREDICOOP CHEQ.RECH.TINT.GHIRL;25000.00;NULL
1;2020;1259;2;11110288;CREDICOOP CHEQ.RECH.TINT.GHIRL;NULL;25000.00
1;2020;1260;1;11311810;CREDICOOP CHEQ.RECH. LEDATEL;25000.00;NULL
1;2020;1260;2;11110288;CREDICOOP CHEQ.RECH. LEDATEL;NULL;25000.00
1;2020;1261;1;11110288;CHEQ.RECH. LEDATEL REDEPOSITAD;25000.00;NULL
1;2020;1261;2;11311810;CHEQ.RECH. LEDATEL REDEPOSITAD;NULL;25000.00
1;2020;1262;1;11110100;COBRO CHEQ.RECH.TINT.GHIRLANDA;25000.00;NULL
1;2020;1262;2;11311810;COBRO CHEQ.RECH.TINT.GHIRLANDA;NULL;25000.00
1;2020;1263;1;11311810;CREDICOOP CHEQ.RECH. LAV.BS.AS;20000.00;NULL
1;2020;1263;2;11110288;CREDICOOP CHEQ.RECH. LAV.BS.AS;NULL;20000.00
1;2020;1407;5;11110100;RAUL GONZALEZ CHE RECH OP8090;NULL;2200.00
1;2020;1265;1;11311810;MACRO CHEQ.RECH. SILCOLOR SA;65000.00;NULL
1;2020;1265;2;11110287;MACRO CHEQ.RECH. SILCOLOR SA;NULL;65000.00
1;2020;1266;1;11311810;MACRO CHEQ.RECH.RONTALTEX;210207.88;NULL
1;2020;1266;2;11110287;MACRO CHEQ.RECH.RONTALTEX;NULL;210207.88
1;2020;1268;1;11311810;CREDICOOP CHEQ.RECH. T.LEVEL;125000.00;NULL
1;2020;1268;2;11110288;CREDICOOP CHEQ.RECH. T.LEVEL;NULL;125000.00
1;2020;1269;1;11311810;COOP.DEL SUR CREDICOOP CHEQ.RE;33836.00;NULL
1;2020;1269;2;11110288;COOP.DEL SUR CREDICOOP CHEQ.RE;NULL;33836.00
1;2020;1271;1;11311810;CREDICOOP CHEQ.RECH.RICOLTEX;90000.00;NULL
1;2020;1271;2;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;24500.00;NULL
1;2020;1271;3;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;45000.00;NULL
1;2020;1271;4;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;20792.00;NULL
1;2020;1271;5;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;30000.00;NULL
1;2020;1271;6;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;18000.00;NULL
1;2020;1271;7;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;33401.25;NULL
1;2020;1271;8;11311810;CREDICOOP/ CHEQ.RECH.RICOLTEX;37609.00;NULL
1;2020;1271;9;11110288;CREDICOOP/ CHEQ.RECH.RICOLTEX;NULL;90000.00
1;2020;1271;10;11110288;CREDICOOP/ CHEQ.RECH.RICOLTEX;NULL;24500.00
1;2020;1304;3;11311810;COBRO CHEQ.RECH.BALTO SA;NULL;50000.00
1;2020;1304;4;11311810;COBRO CHEQ.RECH.BALTO SA;NULL;50000.00
1;2020;1305;1;11311810;MACRO CHEQ.RECH.BALTO;150000.00;NULL
1;2020;1305;2;11311810;CREDICOOP CHEQ.RECH.BALTO;50000.00;NULL
1;2020;1305;3;11110287;MACRO CHEQ.RECH.BALTO;NULL;150000.00
1;2020;1285;1;11110320;COBRO CHEQ.RECH. TIKVATEX SA;210180.00;NULL
1;2020;1285;2;11110100;COBRO CHEQ.RECH. TIKVATEX SA;2845.00;NULL
1;2020;1285;3;11311810;COBRO CHEQ.RECH. TIKVATEX SA;NULL;213025.00
1;2020;1286;1;11311810;CREDICOOP CHEQ.RECH.TIKVATEX;213025.00;NULL
1;2020;1286;2;11110288;CREDICOOP CHEQ.RECH.TIKVATEX;NULL;213025.00
1;2020;1287;1;11110320;ALFAQUIM R.38068;38016.21;NULL
1;2020;1287;2;11110100;ALFAQUIM R.38068;243.99;NULL
1;2020;1287;3;11311500;ALFAQUIM R.38068;NULL;38260.20
1;2020;1287;4;11110320;PROC.CAMILU R.38069;800281.42;NULL
1;2020;1287;5;11311500;PROC.CAMILU R.38069;NULL;800281.42
1;2020;1288;1;11110288;SANAGU SA R.,38070;32912.00;NULL
1;2020;1288;2;11311500;SANAGU SA R.,38070;NULL;32912.00
1;2020;1288;3;11110288;AMBORT DAVID R.38071;60000.00;NULL
1;2020;1288;4;11311500;AMBORT DAVID R.38071;NULL;60000.00
1;2020;1289;1;11110320;COLORTEX SA R.38072;241078.60;NULL
1;2020;1289;2;11311500;COLORTEX SA R.38072;NULL;241078.60
1;2020;1289;3;11110288;PABLO RIES SA R.38073;200000.00;NULL
1;2020;1289;4;21428511;PABLO RIES SA R.38073;1816.20;NULL
1;2020;1289;5;11311500;PABLO RIES SA R.38073;NULL;201816.20
1;2020;1290;1;11110320;COBRO CHEQ.RECH. RICOLTEX;27500.00;NULL
1;2020;1290;2;11311810;COBRO CHEQ.RECH. RICOLTEX;NULL;27500.00
1;2020;1291;1;11311810;CREDICOOP CHEQ.RECH. RICOLTEX;27500.00;NULL
1;2020;1291;2;11110288;CREDICOOP CHEQ.RECH. RICOLTEX;NULL;27500.00
